70591a6d-0ee4-3918-852b-d32e3d830027;566a064b-9f2f-3794-8de3-22de4a7b2dbb;1;Water, CA;Elementary flows/Emission to air/unspecified;;Water, CA;emissions to air/unspecified;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;;;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;kg
3bff1c8b-026b-35f0-a4f0-87bf4e1468b5;372e5a90-c02e-3fa7-b0f0-cf81d2fc293f;1;Water, CA;Elementary flows/Emission to water/river;;Water, CA;emissions to water/river;;93a60a56-a3c8-22da-a746-0800200c9a66;Volume;;;1c3a9695-398d-4b1f-b07e-a8715b610f70;m3;;m3
a273328e-1dfc-3918-b58a-fa965dc45db2;0f4f9898-2d61-3acc-81a1-6700b73e9d9a;1;Water, CA;Elementary flows/Emission to water/unspecified;;Water, CA;emissions to water/unspecified;;93a60a56-a3c8-22da-a746-0800200c9a66;Volume;;;1c3a9695-398d-4b1f-b07e-a8715b610f70;m3;;m3
301f2cb6-9672-3d86-ab17-b04d283656da;dd3e30b2-ff87-3db8-ba64-8465ea8d624c;1;Water, CH;Elementary flows/Emission to air/unspecified;;Water, CH;emissions to air/unspecified;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;;;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;kg
200b628c-ac2c-3864-bb86-3ac8c5e442d4;588ec84c-c267-39cc-8a46-70abd72d9758;1;Water, CH;Elementary flows/Emission to water/river;;Water, CH;emissions to water/river;;93a60a56-a3c8-22da-a746-0800200c9a66;Volume;;;1c3a9695-398d-4b1f-b07e-a8715b610f70;m3;;m3
f6080ed9-2b32-318e-9873-fdcf738eb819;effd4297-03a9-3233-853e-0a97beae1ad4;1;Water, CH;Elementary flows/Emission to water/unspecified;;Water, CH;emissions to water/unspecified;;93a60a56-a3c8-22da-a746-0800200c9a66;Volume;;;1c3a9695-398d-4b1f-b07e-a8715b610f70;m3;;m3
116e84cf-7faa-32b5-b7c8-dc3fdefd67a7;8051cb7d-6ff2-3211-be43-9461e5d841bc;1;Water, CL;Elementary flows/Emission to air/unspecified;;Water, CL;emissions to air/unspecified;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;;;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;kg
9b709486-884f-3e43-8acd-28289ca79b0e;5f1c4fe8-4f92-3ad5-88a0-6f9def6e0b3c;1;Water, CL;Elementary flows/Emission to water/unspecified;;Water, CL;emissions to water/unspecified;;93a60a56-a3c8-22da-a746-0800200c9a66;Volume;;;1c3a9695-398d-4b1f-b07e-a8715b610f70;m3;;m3
4d77a20d-8ed9-3081-ada0-58d2c49a8333;b0befbda-6eed-35a1-bad5-b042018e67a8;1;Water, CM;Elementary flows/Emission to water/unspecified;;Water, CM;emissions to water/unspecified;;93a60a56-a3c8-22da-a746-0800200c9a66;Volume;;;1c3a9695-398d-4b1f-b07e-a8715b610f70;m3;;m3
2355612a-480c-3491-9353-08dc2d657bbc;c9521006-1c5f-3b17-b210-f5970323d40d;1;Water, CN;Elementary flows/Emission to air/unspecified;;Water, CN;emissions to air/unspecified;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;;;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;kg
5c701a7b-d757-3e17-a9d5-c317dccdb8c3;d1164c78-a6e1-3352-bec2-f70a93a8f1d1;1;Water, CN;Elementary flows/Emission to water/river;;Water, CN;emissions to water/river;;93a60a56-a3c8-22da-a746-0800200c9a66;Volume;;;1c3a9695-398d-4b1f-b07e-a8715b610f70;m3;;m3
315bad13-6e3d-3a70-9163-d9502cc768db;720f9bc5-ab7e-3145-8af9-2e3da6d36d2e;1;Water, CN;Elementary flows/Emission to water/unspecified;;Water, CN;emissions to water/unspecified;;93a60a56-a3c8-22da-a746-0800200c9a66;Volume;;;1c3a9695-398d-4b1f-b07e-a8715b610f70;m3;;m3
6bb96a1a-3f9a-32e5-b61d-171bd4d6cc95;2751257c-ff9e-3cc4-b909-fb9546e2a885;1;Water, CO;Elementary flows/Emission to water/river;;Water, CO;emissions to water/river;;93a60a56-a3c8-22da-a746-0800200c9a66;Volume;;;1c3a9695-398d-4b1f-b07e-a8715b610f70;m3;;m3
44c1c65e-d7ac-3836-bdee-c186cd62c244;f6402ea6-aa83-3fb0-9afd-a2215f210b5c;1;Water, CO;Elementary flows/Emission to water/unspecified;;Water, CO;emissions to water/unspecified;;93a60a56-a3c8-22da-a746-0800200c9a66;Volume;;;1c3a9695-398d-4b1f-b07e-a8715b610f70;m3;;m3
f1ca67fc-fd5c-3179-aeb9-c689f7a8a2af;2e329c1f-c894-3427-a9b8-e17af62023a9;1;Water, cooling, unspecified natural origin, CH;Elementary flows/Resource/in water;;Water, cooling, unspecified natural origin, CH;resources/in water;;93a60a56-a3c8-22da-a746-0800200c9a66;Volume;;;1c3a9695-398d-4b1f-b07e-a8715b610f70;m3;;m3
121b0f77-c14f-393e-8b68-30b46e1a426c;0803c6cd-c9e6-328c-9de1-90a80e80d364;1;Water, cooling, unspecified natural origin, CN;Elementary flows/Resource/in water;;Water, cooling, unspecified natural origin, CN;resources/in water;;93a60a56-a3c8-22da-a746-0800200c9a66;Volume;;;1c3a9695-398d-4b1f-b07e-a8715b610f70;m3;;m3
e273a57d-19bd-3a0e-abc7-d6e32bc320dd;2444a669-da0e-3529-b76a-01196c0fab43;1;Water, cooling, unspecified natural origin, DE;Elementary flows/Resource/in water;;Water, cooling, unspecified natural origin, DE;resources/in water;;93a60a56-a3c8-22da-a746-0800200c9a66;Volume;;;1c3a9695-398d-4b1f-b07e-a8715b610f70;m3;;m3
7b492692-f5e0-393c-9e58-0374b38ae9c5;cd3949b0-839a-346e-b4b2-d072e8926cc0;1;Water, cooling, unspecified natural origin, KR;Elementary flows/Resource/in water;;Water, cooling, unspecified natural origin, KR;resources/in water;;93a60a56-a3c8-22da-a746-0800200c9a66;Volume;;;1c3a9695-398d-4b1f-b07e-a8715b610f70;m3;;m3
1b018235-eee1-3b86-a629-ef018e1c4799;ba543dc1-91db-3abc-87c5-7dede3561cf8;1;Water, cooling, unspecified natural origin, RER;Elementary flows/Resource/in ground;;Water, cooling, unspecified natural origin, RER;resources/in ground;;93a60a56-a3c8-22da-a746-0800200c9a66;Volume;;;1c3a9695-398d-4b1f-b07e-a8715b610f70;m3;;m3
e86c6358-1283-31b1-af5d-6bf05fc58ff8;d7c9e69b-f894-30b9-b3c1-7cc7dbb44d7f;1;Water, cooling, unspecified natural origin, RER;Elementary flows/Resource/in water;;Water, cooling, unspecified natural origin, RER;resources/in water;;93a60a56-a3c8-22da-a746-0800200c9a66;Volume;;;1c3a9695-398d-4b1f-b07e-a8715b610f70;m3;;m3
16528d81-d4bb-3fe4-9e44-f46f6fb1f4d2;a63935e3-5260-357a-ad8d-75d9d6bf5478;1;Water, cooling, unspecified natural origin, US;Elementary flows/Resource/in water;;Water, cooling, unspecified natural origin, US;resources/in water;;93a60a56-a3c8-22da-a746-0800200c9a66;Volume;;;1c3a9695-398d-4b1f-b07e-a8715b610f70;m3;;m3
0c6d244f-6086-3c6e-bd96-f287f8bb74f7;471e1657-ed50-3c68-b823-748356691064;1;Water, cooling, unspecified natural origin/m3;Elementary flows/Resource/in water;;Water, cooling, unspecified natural origin/m3;resources/in water;;93a60a56-a3c8-22da-a746-0800200c9a66;Volume;;;1c3a9695-398d-4b1f-b07e-a8715b610f70;m3;;m3
c87a653e-d6c6-3475-be9c-4a5466767cf7;18713a55-c9bb-3cc8-9d2b-2dd73b6a0d8a;1;Water, CS;Elementary flows/Emission to air/unspecified;;Water, CS;emissions to air/unspecified;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;;;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;kg
6c7eed8d-b523-39e6-8fc2-6d0eb272e931;11396897-5e34-3980-8beb-304cc7793a3f;1;Water, CZ;Elementary flows/Emission to air/unspecified;;Water, CZ;emissions to air/unspecified;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;;;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;kg
4b252136-e335-394e-8339-d016b00b3af7;2e5db336-0c76-31b3-a01c-6cd1abefcfe4;1;Water, CZ;Elementary flows/Emission to water/unspecified;;Water, CZ;emissions to water/unspecified;;93a60a56-a3c8-22da-a746-0800200c9a66;Volume;;;1c3a9695-398d-4b1f-b07e-a8715b610f70;m3;;m3
c5143ea9-2dbd-34a7-be34-c3d0c390c493;637c6d50-6e71-3f72-8895-2fbf36150205;1;Water, DE;Elementary flows/Emission to air/unspecified;;Water, DE;emissions to air/unspecified;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;;;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;kg
b2473da9-b49b-38b8-996d-a682ae82cae2;0aec3267-7019-37ab-9e08-716f9e2a7d82;1;Water, DE;Elementary flows/Emission to water/river;;Water, DE;emissions to water/river;;93a60a56-a3c8-22da-a746-0800200c9a66;Volume;;;1c3a9695-398d-4b1f-b07e-a8715b610f70;m3;;m3
82e79c0e-da25-3712-b4c9-b5227131791e;28e0e76b-a388-3110-97a2-72800e178a20;1;Water, DE;Elementary flows/Emission to water/unspecified;;Water, DE;emissions to water/unspecified;;93a60a56-a3c8-22da-a746-0800200c9a66;Volume;;;1c3a9695-398d-4b1f-b07e-a8715b610f70;m3;;m3
331785e5-d4e6-3d59-aab4-523c3335c226;d1e5b15a-ee31-3fe3-b4e8-bb9afddd0adc;1;Water, DK;Elementary flows/Emission to air/unspecified;;Water, DK;emissions to air/unspecified;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;;;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;kg
146f6bbc-070d-3f4e-ab2a-906d9ea1886b;cdd9d420-59ef-3efa-a0b7-216bdfbd318a;1;Water, DK;Elementary flows/Emission to water/unspecified;;Water, DK;emissions to water/unspecified;;93a60a56-a3c8-22da-a746-0800200c9a66;Volume;;;1c3a9695-398d-4b1f-b07e-a8715b610f70;m3;;m3
8a31f194-c800-38a9-815d-b33fbcad867b;64f3768c-44bf-3701-8cca-d72c8b17825c;1;Water, DZ;Elementary flows/Emission to water/river;;Water, DZ;emissions to water/river;;93a60a56-a3c8-22da-a746-0800200c9a66;Volume;;;1c3a9695-398d-4b1f-b07e-a8715b610f70;m3;;m3
46253395-d1ff-3d6c-81cd-f8fe6dc67934;42b088d6-cc71-30ff-beff-2bef56f8e37f;1;Water, EC;Elementary flows/Emission to water/river;;Water, EC;emissions to water/river;;93a60a56-a3c8-22da-a746-0800200c9a66;Volume;;;1c3a9695-398d-4b1f-b07e-a8715b610f70;m3;;m3
027354fe-6d83-35d3-b878-df72c8ec4469;dc14d250-e92e-3b47-a027-5481a2a291cc;1;Water, EG;Elementary flows/Emission to water/river;;Water, EG;emissions to water/river;;93a60a56-a3c8-22da-a746-0800200c9a66;Volume;;;1c3a9695-398d-4b1f-b07e-a8715b610f70;m3;;m3
c0bb4e93-fdc4-363d-a3f4-038ced0c33b1;4bd55946-ebe7-37cc-9978-1068380ee59d;1;Water, embodied in product, CH;Elementary flows/Economic/unspecified;;Water, embodied in product, CH;economic issues/unspecified;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;;;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;kg
d36ae2fe-f744-3c4e-b7cd-53ae24ff3194;f489f1aa-7f7d-31db-a55d-3f03afca8df2;1;Water, embodied in product, ES;Elementary flows/Economic/unspecified;;Water, embodied in product, ES;economic issues/unspecified;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;;;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;kg
d795c3ee-124b-332d-8532-fc45e3ccf980;ef2eff39-c799-3957-ac0c-887338ad49ab;1;Water, embodied in product, KE;Elementary flows/Economic/unspecified;;Water, embodied in product, KE;economic issues/unspecified;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;;;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;kg
6780b3de-3d12-3b6e-a30b-4fdfbc42484c;c22d3452-5336-3499-87b0-968259391bd0;1;Water, embodied in product, MX;Elementary flows/Economic/unspecified;;Water, embodied in product, MX;economic issues/unspecified;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;;;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;kg
4fb1ad27-803c-3104-9943-80832d86f9e0;1ff46f90-8677-3d66-9d3b-6f1797c22fcd;1;Water, embodied in product, PE;Elementary flows/Economic/unspecified;;Water, embodied in product, PE;economic issues/unspecified;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;;;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;kg
0d916b8a-9859-3e91-8b54-5d77f122bab2;e799e7da-955e-3901-a4bc-2d3bb0deb59e;1;Water, ES;Elementary flows/Emission to air/unspecified;;Water, ES;emissions to air/unspecified;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;;;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;kg
71cb08fe-d3f7-3d38-8073-d94815935029;b360d41a-4372-3f98-8a3e-314d72f07061;1;Water, ES;Elementary flows/Emission to water/river;;Water, ES;emissions to water/river;;93a60a56-a3c8-22da-a746-0800200c9a66;Volume;;;1c3a9695-398d-4b1f-b07e-a8715b610f70;m3;;m3
bc96b205-2ac3-356c-9348-3d9180e6f7e7;99f6ed77-9876-3524-a149-e3e62318d8b3;1;Water, ES;Elementary flows/Emission to water/unspecified;;Water, ES;emissions to water/unspecified;;93a60a56-a3c8-22da-a746-0800200c9a66;Volume;;;1c3a9695-398d-4b1f-b07e-a8715b610f70;m3;;m3
7a05c50a-c884-3f7d-bdb4-ae8fe2a59d2b;9f74e417-d7f9-36a3-9dbd-2d860dc9a06f;1;Water, Europe;Elementary flows/Emission to air/unspecified;;Water, Europe;emissions to air/unspecified;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;;;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;kg
c4147102-fe11-3857-a3a4-f063f92bd8fd;e9b9aa1e-6ae2-3a47-a2f7-926f146e3252;1;Water, FI;Elementary flows/Emission to air/unspecified;;Water, FI;emissions to air/unspecified;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;;;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;kg
b9fd18fc-2ee5-36f7-b739-440e831d3477;3d1ec04c-ddbb-32de-b203-e5ac72164b94;1;Water, FI;Elementary flows/Emission to water/unspecified;;Water, FI;emissions to water/unspecified;;93a60a56-a3c8-22da-a746-0800200c9a66;Volume;;;1c3a9695-398d-4b1f-b07e-a8715b610f70;m3;;m3
26e62e38-880d-3c67-a705-33aa05ca78e3;6a9e5c58-b015-3280-80e7-4502d0b326e4;1;Water, fossil;Elementary flows/Resource/in water;;Water, fossil;resources/in water;;93a60a56-a3c8-22da-a746-0800200c9a66;Volume;;;1c3a9695-398d-4b1f-b07e-a8715b610f70;m3;;m3
2532ad6d-4361-3506-ad1c-30c1428e3d07;ae14e4a1-a775-3369-a942-7e94a41bb1ce;1;Water, FR;Elementary flows/Emission to air/unspecified;;Water, FR;emissions to air/unspecified;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;;;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;kg
2a8a1088-2664-3b27-8865-b484ecb6d999;48f9fd4e-35dd-3868-b1a5-984178e5a69d;1;Water, FR;Elementary flows/Emission to water/river;;Water, FR;emissions to water/river;;93a60a56-a3c8-22da-a746-0800200c9a66;Volume;;;1c3a9695-398d-4b1f-b07e-a8715b610f70;m3;;m3
39c34b78-35fe-3932-8866-af14c1ef822d;f03e8a7f-b68c-3592-b0a8-3c3dcd7f6388;1;Water, FR;Elementary flows/Emission to water/unspecified;;Water, FR;emissions to water/unspecified;;93a60a56-a3c8-22da-a746-0800200c9a66;Volume;;;1c3a9695-398d-4b1f-b07e-a8715b610f70;m3;;m3
896c1a72-f609-3b0e-a4e1-8ed678e1b102;2e82b67f-421c-3b3d-8bdd-61165d1962f6;1;Water, GB;Elementary flows/Emission to air/unspecified;;Water, GB;emissions to air/unspecified;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;;;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;kg
427b7ad3-40c7-3515-a691-7cf3ef5b5bd0;fa4802e2-88bd-3c50-ab87-f749c614b468;1;Water, GB;Elementary flows/Emission to water/ocean;;Water, GB;emissions to water/ocean;;93a60a56-a3c8-22da-a746-0800200c9a66;Volume;;;1c3a9695-398d-4b1f-b07e-a8715b610f70;m3;;m3
a16ffdac-79e9-3a72-9cc2-26b926ff349f;9b00bbbb-4c3a-36c5-9659-9724e5cf6ba5;1;Water, GB;Elementary flows/Emission to water/river;;Water, GB;emissions to water/river;;93a60a56-a3c8-22da-a746-0800200c9a66;Volume;;;1c3a9695-398d-4b1f-b07e-a8715b610f70;m3;;m3
1a3a3a87-cd57-3f58-b363-1e40a8326edc;7fad8651-2f77-331d-830d-beed413e99f9;1;Water, GB;Elementary flows/Emission to water/unspecified;;Water, GB;emissions to water/unspecified;;93a60a56-a3c8-22da-a746-0800200c9a66;Volume;;;1c3a9695-398d-4b1f-b07e-a8715b610f70;m3;;m3
ed8925e1-c8f3-3db3-811e-79739eda182a;bcbdf908-00b7-371c-94b1-44a8786daac7;1;Water, GQ;Elementary flows/Emission to water/river;;Water, GQ;emissions to water/river;;93a60a56-a3c8-22da-a746-0800200c9a66;Volume;;;1c3a9695-398d-4b1f-b07e-a8715b610f70;m3;;m3
2d22399c-53c4-3412-9516-aeb71f2f22f6;1419670e-795a-3d43-8bc0-b21c6125c29c;1;Water, GR;Elementary flows/Emission to air/unspecified;;Water, GR;emissions to air/unspecified;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;;;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;kg
91f06f27-d8d9-30ec-bec0-b439985fb132;c933880c-2b3b-3395-934b-490bac3bb479;1;Water, GR;Elementary flows/Emission to water/unspecified;;Water, GR;emissions to water/unspecified;;93a60a56-a3c8-22da-a746-0800200c9a66;Volume;;;1c3a9695-398d-4b1f-b07e-a8715b610f70;m3;;m3
6f520895-d257-3a69-ac4d-2ea3adb6645c;eb68b18b-1cb4-3f72-984e-92622fb5410f;1;Water, HR;Elementary flows/Emission to air/unspecified;;Water, HR;emissions to air/unspecified;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;;;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;kg
9dd49bd3-1d97-328e-90ed-65462d846ae1;209988f6-edcc-326f-964e-fc7fdf755632;1;Water, HR;Elementary flows/Emission to water/unspecified;;Water, HR;emissions to water/unspecified;;93a60a56-a3c8-22da-a746-0800200c9a66;Volume;;;1c3a9695-398d-4b1f-b07e-a8715b610f70;m3;;m3
97435e8a-5ce8-3800-a895-31af4f7e25f7;b87ab1b1-3391-3093-ae87-53f68e49ed40;1;Water, HU;Elementary flows/Emission to air/unspecified;;Water, HU;emissions to air/unspecified;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;;;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;kg
4c5520ef-e627-34aa-adc2-e8b6ef69afcf;0321944c-eb60-3348-b2d7-aa2427e4631a;1;Water, HU;Elementary flows/Emission to water/unspecified;;Water, HU;emissions to water/unspecified;;93a60a56-a3c8-22da-a746-0800200c9a66;Volume;;;1c3a9695-398d-4b1f-b07e-a8715b610f70;m3;;m3
fa8af060-e867-3551-a66b-c9d1b7394134;a85d6e30-d18d-337c-9d72-5c5ecc07c33f;1;Water, ID;Elementary flows/Emission to water/river;;Water, ID;emissions to water/river;;93a60a56-a3c8-22da-a746-0800200c9a66;Volume;;;1c3a9695-398d-4b1f-b07e-a8715b610f70;m3;;m3
26950dc0-37cf-329c-af2f-08fbc0fc0988;4244812d-209a-35e1-a05b-490986dd64fc;1;Water, IE;Elementary flows/Emission to air/unspecified;;Water, IE;emissions to air/unspecified;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;;;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;kg
66fb27c2-c0e3-3eb5-be52-06e5749edcba;b2d46a61-06ac-3969-a054-b0813baab146;1;Water, IE;Elementary flows/Emission to water/unspecified;;Water, IE;emissions to water/unspecified;;93a60a56-a3c8-22da-a746-0800200c9a66;Volume;;;1c3a9695-398d-4b1f-b07e-a8715b610f70;m3;;m3
d80d764d-6a49-3688-b1fd-65e0b1501be4;bfb5d4f7-cd94-3477-8541-3a77e2e6c799;1;Water, IL;Elementary flows/Emission to air/unspecified;;Water, IL;emissions to air/unspecified;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;;;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;kg
8346e0e9-d99a-3a47-a6db-d5aac8f2b117;bc3d1ef1-5a7d-39dc-bf6e-7f1bc6acc4f5;1;Water, IL;Elementary flows/Emission to water/unspecified;;Water, IL;emissions to water/unspecified;;93a60a56-a3c8-22da-a746-0800200c9a66;Volume;;;1c3a9695-398d-4b1f-b07e-a8715b610f70;m3;;m3
4070d905-51b4-3731-9e5d-e51052c6f9df;81387cb0-e0b9-3a57-aa75-a5a9e07e97fc;1;Water, IN;Elementary flows/Emission to air/unspecified;;Water, IN;emissions to air/unspecified;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;;;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;kg
45014eb2-47ec-3ae2-9997-4dabede95ad4;cccbf2b8-4ca7-3087-8149-ede39ff6ec16;1;Water, IN;Elementary flows/Emission to water/river;;Water, IN;emissions to water/river;;93a60a56-a3c8-22da-a746-0800200c9a66;Volume;;;1c3a9695-398d-4b1f-b07e-a8715b610f70;m3;;m3
a3e87835-8723-3005-b2a3-4a5fe2da48ff;4520ee95-ae63-351b-9ce9-5fcb0dc0a464;1;Water, IN;Elementary flows/Emission to water/unspecified;;Water, IN;emissions to water/unspecified;;93a60a56-a3c8-22da-a746-0800200c9a66;Volume;;;1c3a9695-398d-4b1f-b07e-a8715b610f70;m3;;m3
4d614890-4bb0-3497-b5b4-18da88c88779;07d16e29-875d-3196-b9c4-70785ed09d8b;1;Water, IQ;Elementary flows/Emission to water/river;;Water, IQ;emissions to water/river;;93a60a56-a3c8-22da-a746-0800200c9a66;Volume;;;1c3a9695-398d-4b1f-b07e-a8715b610f70;m3;;m3
a92dcd1c-edb3-3817-9206-d26b48a8b1b5;00bcd313-7b27-3f56-9cc6-f614d04945bc;1;Water, IR;Elementary flows/Emission to water/river;;Water, IR;emissions to water/river;;93a60a56-a3c8-22da-a746-0800200c9a66;Volume;;;1c3a9695-398d-4b1f-b07e-a8715b610f70;m3;;m3
30a13291-1788-3774-829d-e43fd4cdd3a6;661c9650-a530-3329-acd3-e585c3e17c28;1;Water, IS;Elementary flows/Emission to air/unspecified;;Water, IS;emissions to air/unspecified;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;;;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;kg
5ba1bf90-fa3f-388b-b65b-7427c8fe6863;d576f01f-64f6-30e0-9eb3-f9231ad08c23;1;Water, IT;Elementary flows/Emission to air/unspecified;;Water, IT;emissions to air/unspecified;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;;;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;kg
d022cb79-66cc-3668-bfd6-dc2549d6179b;2f5544e2-1b65-33d6-b442-2b6f90800538;1;Water, IT;Elementary flows/Emission to water/river;;Water, IT;emissions to water/river;;93a60a56-a3c8-22da-a746-0800200c9a66;Volume;;;1c3a9695-398d-4b1f-b07e-a8715b610f70;m3;;m3
c8fb0d02-a3fa-37b5-a02b-58f78f5c88bb;c2084ec0-0674-3d0f-af9b-e0308acd256b;1;Water, IT;Elementary flows/Emission to water/unspecified;;Water, IT;emissions to water/unspecified;;93a60a56-a3c8-22da-a746-0800200c9a66;Volume;;;1c3a9695-398d-4b1f-b07e-a8715b610f70;m3;;m3
dce9950a-7c40-363e-83c4-09f3a2230a28;edf485a3-5528-3ccd-9081-b060b610e229;1;Water, JP;Elementary flows/Emission to air/unspecified;;Water, JP;emissions to air/unspecified;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;;;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;kg
912287aa-778e-3d94-9687-669ea7119a28;ef4435ef-5aaa-319d-986c-8aa9bb2f8fc3;1;Water, JP;Elementary flows/Emission to water/river;;Water, JP;emissions to water/river;;93a60a56-a3c8-22da-a746-0800200c9a66;Volume;;;1c3a9695-398d-4b1f-b07e-a8715b610f70;m3;;m3
5f0983e4-139f-3f15-851c-cc728f86e7d2;f4173922-229f-35d9-b300-6a4500679717;1;Water, JP;Elementary flows/Emission to water/unspecified;;Water, JP;emissions to water/unspecified;;93a60a56-a3c8-22da-a746-0800200c9a66;Volume;;;1c3a9695-398d-4b1f-b07e-a8715b610f70;m3;;m3
bc2afa86-7d44-352e-8af7-b04f553eca32;4b4b0f59-db85-3bcc-af39-36b354400b2d;1;Water, KE;Elementary flows/Emission to air/unspecified;;Water, KE;emissions to air/unspecified;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;;;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;kg
fc29eb5e-0162-3f77-8838-b238d3b4cea2;ca1cf975-94fa-315e-b7fb-ee19388b1be0;1;Water, KR;Elementary flows/Emission to air/unspecified;;Water, KR;emissions to air/unspecified;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;;;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;kg
e18351d6-33ef-3a76-98bf-05f91e26e970;cdefeddc-ec9f-3646-8210-834f756641c4;1;Water, KR;Elementary flows/Emission to water/river;;Water, KR;emissions to water/river;;93a60a56-a3c8-22da-a746-0800200c9a66;Volume;;;1c3a9695-398d-4b1f-b07e-a8715b610f70;m3;;m3
789b4e49-86bb-3685-bcce-a6a0c24f3bc7;73be5c43-fc1d-3ce7-b99a-368304edc3e6;1;Water, KR;Elementary flows/Emission to water/unspecified;;Water, KR;emissions to water/unspecified;;93a60a56-a3c8-22da-a746-0800200c9a66;Volume;;;1c3a9695-398d-4b1f-b07e-a8715b610f70;m3;;m3
a12da2b6-e0a6-44c1-a3d3-3ec4ed9ff95b;b1c8aab1-2e9c-359f-bc88-b212e37a33e6;1;Water, KW;Elementary flows/Emission to water/river;;Water, KW;emissions to water/river;;93a60a56-a3c8-22da-a746-0800200c9a66;Volume;;;1c3a9695-398d-4b1f-b07e-a8715b610f70;m3;;m3
37c624ea-4bfb-3ad5-a4d6-98bdb7a95698;355976f6-3cbd-389f-8c49-8f033f9bc101;1;Water, KZ;Elementary flows/Emission to water/ocean;;Water, KZ;emissions to water/ocean;;93a60a56-a3c8-22da-a746-0800200c9a66;Volume;;;1c3a9695-398d-4b1f-b07e-a8715b610f70;m3;;m3
221fe54c-7ba7-3637-9ea0-3f2f96c62773;403e4e8f-e724-31f5-bf1f-03c665f9d81b;1;Water, KZ;Elementary flows/Emission to water/river;;Water, KZ;emissions to water/river;;93a60a56-a3c8-22da-a746-0800200c9a66;Volume;;;1c3a9695-398d-4b1f-b07e-a8715b610f70;m3;;m3
