LCIA method,NW set - ID,NW set - name,LCIA category,Nomalisation factor,Weighting factor,Weighting score unit
CML-IA non-baseline,5f2aef21-d525-3dac-abbd-f7db036d51f1,"World, 1990",ca6152cb-a28a-3046-b858-dbdf67c7cb8d,0.0,,
CML-IA non-baseline,5f2aef21-d525-3dac-abbd-f7db036d51f1,"World, 1990",d1182b60-6721-3b9c-8d06-86e96cbf5b72,3.5587188612099646E11,,
CML-IA non-baseline,5f2aef21-d525-3dac-abbd-f7db036d51f1,"World, 1990",da89a79d-3438-3708-a076-018b4d588883,111607.14285714286,,
CML-IA non-baseline,5f2aef21-d525-3dac-abbd-f7db036d51f1,"World, 1990",e6b30240-9ea8-33da-a44d-1478e79bdfca,2.6385224274406332E11,,
CML-IA non-baseline,5f2aef21-d525-3dac-abbd-f7db036d51f1,"World, 1990",ef7cfb8f-a599-3fc3-8c26-3b5fc541c0e8,6.060606060606061E13,,
CML-IA non-baseline,5f2aef21-d525-3dac-abbd-f7db036d51f1,"World, 1990",f033f3d7-6a95-3a72-b1b5-6cd095c39818,1.1350737797956868E12,,
CML-IA non-baseline,5f2aef21-d525-3dac-abbd-f7db036d51f1,"World, 1990",f2b9e76a-a308-35d4-b8d2-542078927234,2.0876826722338206E12,,
CML-IA non-baseline,5f2aef21-d525-3dac-abbd-f7db036d51f1,"World, 1990",f5ded1ca-155b-35c4-85eb-f2b88b2d72ef,7.575757575757576E14,,
CML-IA non-baseline,5f2aef21-d525-3dac-abbd-f7db036d51f1,"World, 1990",fdf3af6a-346a-39ad-aed7-c18fb17b10e8,6.578947368421052E11,,
CML-IA non-baseline,5f2aef21-d525-3dac-abbd-f7db036d51f1,"World, 1990",ffd8e137-9997-3500-829d-0407f1af292c,3.378378378378378E13,,
CML-IA non-baseline,c3d1ab59-6845-395c-a4c0-3d6fbbe509f1,"World, 1995",038e1428-124d-3ebd-a2a4-80796ba7b083,1.890359168241966E12,,
CML-IA non-baseline,c3d1ab59-6845-395c-a4c0-3d6fbbe509f1,"World, 1995",0485279f-397e-3f34-8679-d1c42235f890,1.001001001001001E13,,
CML-IA non-baseline,c3d1ab59-6845-395c-a4c0-3d6fbbe509f1,"World, 1995",0bea16eb-4460-3577-ba6d-dc0e7ad94f89,1.7889087656529517E12,,
CML-IA non-baseline,c3d1ab59-6845-395c-a4c0-3d6fbbe509f1,"World, 1995",136de7e5-9df3-3042-9cb7-c29a555dd5b4,5.681818181818182E13,,
CML-IA non-baseline,c3d1ab59-6845-395c-a4c0-3d6fbbe509f1,"World, 1995",14115d11-89ed-3c11-9383-8b86785c9a1d,1.3458950201884253E11,,
CML-IA non-baseline,c3d1ab59-6845-395c-a4c0-3d6fbbe509f1,"World, 1995",28a3f2de-943b-3808-b3b8-2de1e23e58d5,1.8348623853211008E12,,
CML-IA non-baseline,c3d1ab59-6845-395c-a4c0-3d6fbbe509f1,"World, 1995",315b12c8-458b-360e-9e68-2a1c645d7183,5.681818181818182E13,,
CML-IA non-baseline,c3d1ab59-6845-395c-a4c0-3d6fbbe509f1,"World, 1995",31c05950-42f9-341b-9772-aca9ca89590b,1.3986013986013986E11,,
CML-IA non-baseline,c3d1ab59-6845-395c-a4c0-3d6fbbe509f1,"World, 1995",389c9544-e4be-3c8e-bb52-7a3c9de6344c,2.392344497607656E12,,
CML-IA non-baseline,c3d1ab59-6845-395c-a4c0-3d6fbbe509f1,"World, 1995",3de1e36e-3cc3-3eea-9ab5-e2814d2bee70,1.605136436597111E11,,
CML-IA non-baseline,c3d1ab59-6845-395c-a4c0-3d6fbbe509f1,"World, 1995",41576d69-2a56-33bd-a568-c678d850cd7d,5.681818181818182E13,,
CML-IA non-baseline,c3d1ab59-6845-395c-a4c0-3d6fbbe509f1,"World, 1995",428548e5-7358-3604-9deb-81af8f917f4b,1.9047619047619048E12,,
CML-IA non-baseline,c3d1ab59-6845-395c-a4c0-3d6fbbe509f1,"World, 1995",45a1d5ed-3a11-367b-8481-fa1454e44a5e,2.0533880903490757E12,,
CML-IA non-baseline,c3d1ab59-6845-395c-a4c0-3d6fbbe509f1,"World, 1995",470968d9-813c-32af-9675-6b554ecee614,5.128205128205128E14,,
CML-IA non-baseline,c3d1ab59-6845-395c-a4c0-3d6fbbe509f1,"World, 1995",49e6b756-2603-3c01-a5b6-c8271bfa713a,8.695652173913043E10,,
CML-IA non-baseline,c3d1ab59-6845-395c-a4c0-3d6fbbe509f1,"World, 1995",53f7be3f-ec33-35e3-89ca-13c3fb1096ab,6.944444444444444E8,,
CML-IA non-baseline,c3d1ab59-6845-395c-a4c0-3d6fbbe509f1,"World, 1995",6d819d27-b768-3ec0-bd28-009891e0e620,5.780346820809249E8,,
CML-IA non-baseline,c3d1ab59-6845-395c-a4c0-3d6fbbe509f1,"World, 1995",756d07c7-d0ea-3a0b-a4f0-e7dfb1c02bf1,5.434782608695652E8,,
CML-IA non-baseline,c3d1ab59-6845-395c-a4c0-3d6fbbe509f1,"World, 1995",774e0ae8-f6b2-3d34-9b9f-39bc605bf283,6.024096385542169E8,,
CML-IA non-baseline,c3d1ab59-6845-395c-a4c0-3d6fbbe509f1,"World, 1995",7a914e6b-7c5a-316c-aab4-333c674ef723,1.7953321364452422E9,,
CML-IA non-baseline,c3d1ab59-6845-395c-a4c0-3d6fbbe509f1,"World, 1995",7abb5095-b896-34b2-84fa-e859bcc03a90,0.0,,
CML-IA non-baseline,c3d1ab59-6845-395c-a4c0-3d6fbbe509f1,"World, 1995",7c8de615-1806-3abd-9551-357803c9690f,3.3444816053511707E11,,
CML-IA non-baseline,c3d1ab59-6845-395c-a4c0-3d6fbbe509f1,"World, 1995",7da22b63-a6d3-32db-84be-a4d505895213,1.8083182640144666E12,,
CML-IA non-baseline,c3d1ab59-6845-395c-a4c0-3d6fbbe509f1,"World, 1995",7e2ed9cf-17ee-3182-96db-35a5cce3fd3a,8.547008547008546E10,,
CML-IA non-baseline,c3d1ab59-6845-395c-a4c0-3d6fbbe509f1,"World, 1995",7e62b926-ef36-3ede-b309-b4632ea60c17,1.879699248120301E12,,
CML-IA non-baseline,c3d1ab59-6845-395c-a4c0-3d6fbbe509f1,"World, 1995",85c4b65b-1fa8-3726-96e9-d0750dd5d415,4.9999999999999994E8,,
CML-IA non-baseline,c3d1ab59-6845-395c-a4c0-3d6fbbe509f1,"World, 1995",8772aabd-7b70-3a5c-816a-566541f2425f,4.504504504504504E8,,
CML-IA non-baseline,c3d1ab59-6845-395c-a4c0-3d6fbbe509f1,"World, 1995",8d7dbf49-cfa2-3695-ba7e-982a02ee1da7,5.714285714285714E13,,
CML-IA non-baseline,c3d1ab59-6845-395c-a4c0-3d6fbbe509f1,"World, 1995",972ac2fd-9e07-3188-b4a1-6ee212c23cf1,0.0,,
CML-IA non-baseline,c3d1ab59-6845-395c-a4c0-3d6fbbe509f1,"World, 1995",97a690cc-072b-3f5d-91da-4d78fd3cf0e6,4.0485829959514164E13,,
CML-IA non-baseline,c3d1ab59-6845-395c-a4c0-3d6fbbe509f1,"World, 1995",9a8c684a-2c1c-3123-a16f-ffcd545627fd,2.463054187192118E12,,
CML-IA non-baseline,c3d1ab59-6845-395c-a4c0-3d6fbbe509f1,"World, 1995",9b283778-ca59-3c9f-93d9-157c3db028db,4.23728813559322E13,,
CML-IA non-baseline,c3d1ab59-6845-395c-a4c0-3d6fbbe509f1,"World, 1995",9b45a6d1-ce2f-31ff-bf91-7284a429e4e5,9.803921568627451E12,,
CML-IA non-baseline,c3d1ab59-6845-395c-a4c0-3d6fbbe509f1,"World, 1995",9d06dc38-c004-326a-913b-14cbe5d63e8a,1.240694789081886E14,,
CML-IA non-baseline,c3d1ab59-6845-395c-a4c0-3d6fbbe509f1,"World, 1995",a1aeebdf-8d98-3990-9ad3-7c7e20e68c2c,1.6129032258064516E9,,
CML-IA non-baseline,c3d1ab59-6845-395c-a4c0-3d6fbbe509f1,"World, 1995",a3eafba2-4999-31ff-b2d3-a312b625eac1,1.7889087656529515E9,,
CML-IA non-baseline,c3d1ab59-6845-395c-a4c0-3d6fbbe509f1,"World, 1995",a54645e7-71cc-3222-ac63-62a5de5d3f27,9.615384615384616E10,,
CML-IA non-baseline,c3d1ab59-6845-395c-a4c0-3d6fbbe509f1,"World, 1995",b2853e97-d39c-3c99-a681-044a3fba23c3,9.009009009009008E8,,
CML-IA non-baseline,c3d1ab59-6845-395c-a4c0-3d6fbbe509f1,"World, 1995",c3633f7c-c771-3ce6-b057-8cc3f060d195,4.405286343612334E13,,
CML-IA non-baseline,c3d1ab59-6845-395c-a4c0-3d6fbbe509f1,"World, 1995",c919fc2a-fc0c-3a23-8029-fe2044e6ca9b,0.0,,
CML-IA non-baseline,c3d1ab59-6845-395c-a4c0-3d6fbbe509f1,"World, 1995",ca6152cb-a28a-3046-b858-dbdf67c7cb8d,0.0,,
CML-IA non-baseline,c3d1ab59-6845-395c-a4c0-3d6fbbe509f1,"World, 1995",d1182b60-6721-3b9c-8d06-86e96cbf5b72,3.90625E11,,
CML-IA non-baseline,c3d1ab59-6845-395c-a4c0-3d6fbbe509f1,"World, 1995",da89a79d-3438-3708-a076-018b4d588883,133689.83957219252,,
CML-IA non-baseline,c3d1ab59-6845-395c-a4c0-3d6fbbe509f1,"World, 1995",e6b30240-9ea8-33da-a44d-1478e79bdfca,2.6881720430107526E11,,
CML-IA non-baseline,c3d1ab59-6845-395c-a4c0-3d6fbbe509f1,"World, 1995",ef7cfb8f-a599-3fc3-8c26-3b5fc541c0e8,5.7803468208092484E13,,
CML-IA non-baseline,c3d1ab59-6845-395c-a4c0-3d6fbbe509f1,"World, 1995",f033f3d7-6a95-3a72-b1b5-6cd095c39818,8.928571428571428E11,,
CML-IA non-baseline,c3d1ab59-6845-395c-a4c0-3d6fbbe509f1,"World, 1995",f2b9e76a-a308-35d4-b8d2-542078927234,2.066115702479339E12,,
CML-IA non-baseline,c3d1ab59-6845-395c-a4c0-3d6fbbe509f1,"World, 1995",f5ded1ca-155b-35c4-85eb-f2b88b2d72ef,5.128205128205128E14,,
CML-IA non-baseline,c3d1ab59-6845-395c-a4c0-3d6fbbe509f1,"World, 1995",fdf3af6a-346a-39ad-aed7-c18fb17b10e8,4.830917874396136E11,,
CML-IA non-baseline,c3d1ab59-6845-395c-a4c0-3d6fbbe509f1,"World, 1995",ffd8e137-9997-3500-829d-0407f1af292c,3.3333333333333336E13,,
CML-IA non-baseline,5ca9f39b-5a90-333f-9718-ea20fe1921d4,"World, 2000",038e1428-124d-3ebd-a2a4-80796ba7b083,0.0,,
CML-IA non-baseline,5ca9f39b-5a90-333f-9718-ea20fe1921d4,"World, 2000",0485279f-397e-3f34-8679-d1c42235f890,0.0,,
CML-IA non-baseline,5ca9f39b-5a90-333f-9718-ea20fe1921d4,"World, 2000",0bea16eb-4460-3577-ba6d-dc0e7ad94f89,0.0,,
CML-IA non-baseline,5ca9f39b-5a90-333f-9718-ea20fe1921d4,"World, 2000",136de7e5-9df3-3042-9cb7-c29a555dd5b4,0.0,,
CML-IA non-baseline,5ca9f39b-5a90-333f-9718-ea20fe1921d4,"World, 2000",14115d11-89ed-3c11-9383-8b86785c9a1d,0.0,,
CML-IA non-baseline,5ca9f39b-5a90-333f-9718-ea20fe1921d4,"World, 2000",28a3f2de-943b-3808-b3b8-2de1e23e58d5,0.0,,
CML-IA non-baseline,5ca9f39b-5a90-333f-9718-ea20fe1921d4,"World, 2000",315b12c8-458b-360e-9e68-2a1c645d7183,0.0,,
CML-IA non-baseline,5ca9f39b-5a90-333f-9718-ea20fe1921d4,"World, 2000",31c05950-42f9-341b-9772-aca9ca89590b,0.0,,
CML-IA non-baseline,5ca9f39b-5a90-333f-9718-ea20fe1921d4,"World, 2000",389c9544-e4be-3c8e-bb52-7a3c9de6344c,0.0,,
CML-IA non-baseline,5ca9f39b-5a90-333f-9718-ea20fe1921d4,"World, 2000",3de1e36e-3cc3-3eea-9ab5-e2814d2bee70,0.0,,
CML-IA non-baseline,5ca9f39b-5a90-333f-9718-ea20fe1921d4,"World, 2000",41576d69-2a56-33bd-a568-c678d850cd7d,0.0,,
CML-IA non-baseline,5ca9f39b-5a90-333f-9718-ea20fe1921d4,"World, 2000",428548e5-7358-3604-9deb-81af8f917f4b,0.0,,
CML-IA non-baseline,5ca9f39b-5a90-333f-9718-ea20fe1921d4,"World, 2000",45a1d5ed-3a11-367b-8481-fa1454e44a5e,0.0,,
CML-IA non-baseline,5ca9f39b-5a90-333f-9718-ea20fe1921d4,"World, 2000",470968d9-813c-32af-9675-6b554ecee614,0.0,,
CML-IA non-baseline,5ca9f39b-5a90-333f-9718-ea20fe1921d4,"World, 2000",49e6b756-2603-3c01-a5b6-c8271bfa713a,0.0,,
CML-IA non-baseline,5ca9f39b-5a90-333f-9718-ea20fe1921d4,"World, 2000",53f7be3f-ec33-35e3-89ca-13c3fb1096ab,0.0,,
CML-IA non-baseline,5ca9f39b-5a90-333f-9718-ea20fe1921d4,"World, 2000",6d819d27-b768-3ec0-bd28-009891e0e620,0.0,,
CML-IA non-baseline,5ca9f39b-5a90-333f-9718-ea20fe1921d4,"World, 2000",756d07c7-d0ea-3a0b-a4f0-e7dfb1c02bf1,0.0,,
CML-IA non-baseline,5ca9f39b-5a90-333f-9718-ea20fe1921d4,"World, 2000",774e0ae8-f6b2-3d34-9b9f-39bc605bf283,0.0,,
CML-IA non-baseline,5ca9f39b-5a90-333f-9718-ea20fe1921d4,"World, 2000",7a914e6b-7c5a-316c-aab4-333c674ef723,0.0,,
CML-IA non-baseline,5ca9f39b-5a90-333f-9718-ea20fe1921d4,"World, 2000",7abb5095-b896-34b2-84fa-e859bcc03a90,0.0,,
CML-IA non-baseline,5ca9f39b-5a90-333f-9718-ea20fe1921d4,"World, 2000",7c8de615-1806-3abd-9551-357803c9690f,0.0,,
CML-IA non-baseline,5ca9f39b-5a90-333f-9718-ea20fe1921d4,"World, 2000",7da22b63-a6d3-32db-84be-a4d505895213,0.0,,
CML-IA non-baseline,5ca9f39b-5a90-333f-9718-ea20fe1921d4,"World, 2000",7e2ed9cf-17ee-3182-96db-35a5cce3fd3a,0.0,,
CML-IA non-baseline,5ca9f39b-5a90-333f-9718-ea20fe1921d4,"World, 2000",7e62b926-ef36-3ede-b309-b4632ea60c17,0.0,,
CML-IA non-baseline,5ca9f39b-5a90-333f-9718-ea20fe1921d4,"World, 2000",85c4b65b-1fa8-3726-96e9-d0750dd5d415,0.0,,
CML-IA non-baseline,5ca9f39b-5a90-333f-9718-ea20fe1921d4,"World, 2000",8772aabd-7b70-3a5c-816a-566541f2425f,0.0,,
CML-IA non-baseline,5ca9f39b-5a90-333f-9718-ea20fe1921d4,"World, 2000",8d7dbf49-cfa2-3695-ba7e-982a02ee1da7,0.0,,
CML-IA non-baseline,5ca9f39b-5a90-333f-9718-ea20fe1921d4,"World, 2000",972ac2fd-9e07-3188-b4a1-6ee212c23cf1,0.0,,
CML-IA non-baseline,5ca9f39b-5a90-333f-9718-ea20fe1921d4,"World, 2000",97a690cc-072b-3f5d-91da-4d78fd3cf0e6,0.0,,
CML-IA non-baseline,5ca9f39b-5a90-333f-9718-ea20fe1921d4,"World, 2000",9a8c684a-2c1c-3123-a16f-ffcd545627fd,0.0,,
CML-IA non-baseline,5ca9f39b-5a90-333f-9718-ea20fe1921d4,"World, 2000",9b283778-ca59-3c9f-93d9-157c3db028db,0.0,,
CML-IA non-baseline,5ca9f39b-5a90-333f-9718-ea20fe1921d4,"World, 2000",9b45a6d1-ce2f-31ff-bf91-7284a429e4e5,0.0,,
CML-IA non-baseline,5ca9f39b-5a90-333f-9718-ea20fe1921d4,"World, 2000",9d06dc38-c004-326a-913b-14cbe5d63e8a,0.0,,
CML-IA non-baseline,5ca9f39b-5a90-333f-9718-ea20fe1921d4,"World, 2000",a1aeebdf-8d98-3990-9ad3-7c7e20e68c2c,0.0,,
CML-IA non-baseline,5ca9f39b-5a90-333f-9718-ea20fe1921d4,"World, 2000",a3eafba2-4999-31ff-b2d3-a312b625eac1,0.0,,
CML-IA non-baseline,5ca9f39b-5a90-333f-9718-ea20fe1921d4,"World, 2000",a54645e7-71cc-3222-ac63-62a5de5d3f27,0.0,,
CML-IA non-baseline,5ca9f39b-5a90-333f-9718-ea20fe1921d4,"World, 2000",b2853e97-d39c-3c99-a681-044a3fba23c3,0.0,,
CML-IA non-baseline,5ca9f39b-5a90-333f-9718-ea20fe1921d4,"World, 2000",c3633f7c-c771-3ce6-b057-8cc3f060d195,0.0,,
CML-IA non-baseline,5ca9f39b-5a90-333f-9718-ea20fe1921d4,"World, 2000",c919fc2a-fc0c-3a23-8029-fe2044e6ca9b,0.0,,
CML-IA non-baseline,5ca9f39b-5a90-333f-9718-ea20fe1921d4,"World, 2000",ca6152cb-a28a-3046-b858-dbdf67c7cb8d,0.0,,
CML-IA non-baseline,5ca9f39b-5a90-333f-9718-ea20fe1921d4,"World, 2000",d1182b60-6721-3b9c-8d06-86e96cbf5b72,0.0,,
CML-IA non-baseline,5ca9f39b-5a90-333f-9718-ea20fe1921d4,"World, 2000",da89a79d-3438-3708-a076-018b4d588883,0.0,,
CML-IA non-baseline,5ca9f39b-5a90-333f-9718-ea20fe1921d4,"World, 2000",e6b30240-9ea8-33da-a44d-1478e79bdfca,0.0,,
CML-IA non-baseline,5ca9f39b-5a90-333f-9718-ea20fe1921d4,"World, 2000",ef7cfb8f-a599-3fc3-8c26-3b5fc541c0e8,0.0,,
CML-IA non-baseline,5ca9f39b-5a90-333f-9718-ea20fe1921d4,"World, 2000",f033f3d7-6a95-3a72-b1b5-6cd095c39818,0.0,,
CML-IA non-baseline,5ca9f39b-5a90-333f-9718-ea20fe1921d4,"World, 2000",f2b9e76a-a308-35d4-b8d2-542078927234,0.0,,
CML-IA non-baseline,5ca9f39b-5a90-333f-9718-ea20fe1921d4,"World, 2000",f5ded1ca-155b-35c4-85eb-f2b88b2d72ef,0.0,,
CML-IA non-baseline,5ca9f39b-5a90-333f-9718-ea20fe1921d4,"World, 2000",fdf3af6a-346a-39ad-aed7-c18fb17b10e8,0.0,,
CML-IA non-baseline,5ca9f39b-5a90-333f-9718-ea20fe1921d4,"World, 2000",ffd8e137-9997-3500-829d-0407f1af292c,0.0,,
CML-IA non-baseline,09553b5c-012b-3744-8f51-361b45ac8529,"the Netherlands, 1997",038e1428-124d-3ebd-a2a4-80796ba7b083,7.462686567164179E9,,
CML-IA non-baseline,09553b5c-012b-3744-8f51-361b45ac8529,"the Netherlands, 1997",0485279f-397e-3f34-8679-d1c42235f890,6.024096385542169E10,,
CML-IA non-baseline,09553b5c-012b-3744-8f51-361b45ac8529,"the Netherlands, 1997",0bea16eb-4460-3577-ba6d-dc0e7ad94f89,6.329113924050633E9,,
CML-IA non-baseline,09553b5c-012b-3744-8f51-361b45ac8529,"the Netherlands, 1997",136de7e5-9df3-3042-9cb7-c29a555dd5b4,1.865671641791045E11,,
CML-IA non-baseline,09553b5c-012b-3744-8f51-361b45ac8529,"the Netherlands, 1997",14115d11-89ed-3c11-9383-8b86785c9a1d,1.5037593984962407E8,,
CML-IA non-baseline,09553b5c-012b-3744-8f51-361b45ac8529,"the Netherlands, 1997",28a3f2de-943b-3808-b3b8-2de1e23e58d5,7.194244604316546E9,,
CML-IA non-baseline,09553b5c-012b-3744-8f51-361b45ac8529,"the Netherlands, 1997",315b12c8-458b-360e-9e68-2a1c645d7183,1.8691588785046732E11,,
CML-IA non-baseline,09553b5c-012b-3744-8f51-361b45ac8529,"the Netherlands, 1997",31c05950-42f9-341b-9772-aca9ca89590b,1.718213058419244E8,,
CML-IA non-baseline,09553b5c-012b-3744-8f51-361b45ac8529,"the Netherlands, 1997",389c9544-e4be-3c8e-bb52-7a3c9de6344c,1.3679890560875513E10,,
CML-IA non-baseline,09553b5c-012b-3744-8f51-361b45ac8529,"the Netherlands, 1997",3de1e36e-3cc3-3eea-9ab5-e2814d2bee70,2.610966057441253E8,,
CML-IA non-baseline,09553b5c-012b-3744-8f51-361b45ac8529,"the Netherlands, 1997",41576d69-2a56-33bd-a568-c678d850cd7d,1.86219739292365E11,,
CML-IA non-baseline,09553b5c-012b-3744-8f51-361b45ac8529,"the Netherlands, 1997",428548e5-7358-3604-9deb-81af8f917f4b,1.1627906976744186E10,,
CML-IA non-baseline,09553b5c-012b-3744-8f51-361b45ac8529,"the Netherlands, 1997",45a1d5ed-3a11-367b-8481-fa1454e44a5e,7.999999999999999E9,,
CML-IA non-baseline,09553b5c-012b-3744-8f51-361b45ac8529,"the Netherlands, 1997",470968d9-813c-32af-9675-6b554ecee614,3.184713375796178E12,,
CML-IA non-baseline,09553b5c-012b-3744-8f51-361b45ac8529,"the Netherlands, 1997",49e6b756-2603-3c01-a5b6-c8271bfa713a,1.567398119122257E8,,
CML-IA non-baseline,09553b5c-012b-3744-8f51-361b45ac8529,"the Netherlands, 1997",53f7be3f-ec33-35e3-89ca-13c3fb1096ab,1075268.817204301,,
CML-IA non-baseline,09553b5c-012b-3744-8f51-361b45ac8529,"the Netherlands, 1997",6d819d27-b768-3ec0-bd28-009891e0e620,1028806.5843621399,,
CML-IA non-baseline,09553b5c-012b-3744-8f51-361b45ac8529,"the Netherlands, 1997",756d07c7-d0ea-3a0b-a4f0-e7dfb1c02bf1,990099.0099009901,,
CML-IA non-baseline,09553b5c-012b-3744-8f51-361b45ac8529,"the Netherlands, 1997",774e0ae8-f6b2-3d34-9b9f-39bc605bf283,1021450.4596527067,,
CML-IA non-baseline,09553b5c-012b-3744-8f51-361b45ac8529,"the Netherlands, 1997",7a914e6b-7c5a-316c-aab4-333c674ef723,1748251.7482517483,,
CML-IA non-baseline,09553b5c-012b-3744-8f51-361b45ac8529,"the Netherlands, 1997",7abb5095-b896-34b2-84fa-e859bcc03a90,0.0,,
CML-IA non-baseline,09553b5c-012b-3744-8f51-361b45ac8529,"the Netherlands, 1997",7c8de615-1806-3abd-9551-357803c9690f,7.936507936507937E8,,
CML-IA non-baseline,09553b5c-012b-3744-8f51-361b45ac8529,"the Netherlands, 1997",7da22b63-a6d3-32db-84be-a4d505895213,6.451612903225806E9,,
CML-IA non-baseline,09553b5c-012b-3744-8f51-361b45ac8529,"the Netherlands, 1997",7e2ed9cf-17ee-3182-96db-35a5cce3fd3a,1.392757660167131E8,,
CML-IA non-baseline,09553b5c-012b-3744-8f51-361b45ac8529,"the Netherlands, 1997",7e62b926-ef36-3ede-b309-b4632ea60c17,6.756756756756757E9,,
CML-IA non-baseline,09553b5c-012b-3744-8f51-361b45ac8529,"the Netherlands, 1997",85c4b65b-1fa8-3726-96e9-d0750dd5d415,961538.4615384615,,
CML-IA non-baseline,09553b5c-012b-3744-8f51-361b45ac8529,"the Netherlands, 1997",8772aabd-7b70-3a5c-816a-566541f2425f,917431.1926605505,,
CML-IA non-baseline,09553b5c-012b-3744-8f51-361b45ac8529,"the Netherlands, 1997",8d7dbf49-cfa2-3695-ba7e-982a02ee1da7,1.8832391713747647E11,,
CML-IA non-baseline,09553b5c-012b-3744-8f51-361b45ac8529,"the Netherlands, 1997",972ac2fd-9e07-3188-b4a1-6ee212c23cf1,0.0,,
CML-IA non-baseline,09553b5c-012b-3744-8f51-361b45ac8529,"the Netherlands, 1997",97a690cc-072b-3f5d-91da-4d78fd3cf0e6,2.506265664160401E11,,
CML-IA non-baseline,09553b5c-012b-3744-8f51-361b45ac8529,"the Netherlands, 1997",9a8c684a-2c1c-3123-a16f-ffcd545627fd,1.017293997965412E10,,
CML-IA non-baseline,09553b5c-012b-3744-8f51-361b45ac8529,"the Netherlands, 1997",9b283778-ca59-3c9f-93d9-157c3db028db,2.5773195876288663E11,,
CML-IA non-baseline,09553b5c-012b-3744-8f51-361b45ac8529,"the Netherlands, 1997",9b45a6d1-ce2f-31ff-bf91-7284a429e4e5,6.024096385542169E10,,
CML-IA non-baseline,09553b5c-012b-3744-8f51-361b45ac8529,"the Netherlands, 1997",9d06dc38-c004-326a-913b-14cbe5d63e8a,3.0395136778115505E10,,
CML-IA non-baseline,09553b5c-012b-3744-8f51-361b45ac8529,"the Netherlands, 1997",a1aeebdf-8d98-3990-9ad3-7c7e20e68c2c,1377410.4683195592,,
CML-IA non-baseline,09553b5c-012b-3744-8f51-361b45ac8529,"the Netherlands, 1997",a3eafba2-4999-31ff-b2d3-a312b625eac1,952380.9523809524,,
CML-IA non-baseline,09553b5c-012b-3744-8f51-361b45ac8529,"the Netherlands, 1997",a54645e7-71cc-3222-ac63-62a5de5d3f27,1.8214936247723132E8,,
CML-IA non-baseline,09553b5c-012b-3744-8f51-361b45ac8529,"the Netherlands, 1997",b2853e97-d39c-3c99-a681-044a3fba23c3,1168224.2990654204,,
CML-IA non-baseline,09553b5c-012b-3744-8f51-361b45ac8529,"the Netherlands, 1997",c3633f7c-c771-3ce6-b057-8cc3f060d195,2.564102564102564E11,,
CML-IA non-baseline,09553b5c-012b-3744-8f51-361b45ac8529,"the Netherlands, 1997",c919fc2a-fc0c-3a23-8029-fe2044e6ca9b,0.0,,
CML-IA non-baseline,09553b5c-012b-3744-8f51-361b45ac8529,"the Netherlands, 1997",ca6152cb-a28a-3046-b858-dbdf67c7cb8d,0.0,,
CML-IA non-baseline,09553b5c-012b-3744-8f51-361b45ac8529,"the Netherlands, 1997",d1182b60-6721-3b9c-8d06-86e96cbf5b72,1.3513513513513513E9,,
CML-IA non-baseline,09553b5c-012b-3744-8f51-361b45ac8529,"the Netherlands, 1997",da89a79d-3438-3708-a076-018b4d588883,143.47202295552367,,
CML-IA non-baseline,09553b5c-012b-3744-8f51-361b45ac8529,"the Netherlands, 1997",e6b30240-9ea8-33da-a44d-1478e79bdfca,9.174311926605505E8,,
CML-IA non-baseline,09553b5c-012b-3744-8f51-361b45ac8529,"the Netherlands, 1997",ef7cfb8f-a599-3fc3-8c26-3b5fc541c0e8,3.105590062111801E11,,
CML-IA non-baseline,09553b5c-012b-3744-8f51-361b45ac8529,"the Netherlands, 1997",f033f3d7-6a95-3a72-b1b5-6cd095c39818,4.545454545454546E9,,
CML-IA non-baseline,09553b5c-012b-3744-8f51-361b45ac8529,"the Netherlands, 1997",f2b9e76a-a308-35d4-b8d2-542078927234,8.264462809917356E9,,
CML-IA non-baseline,09553b5c-012b-3744-8f51-361b45ac8529,"the Netherlands, 1997",f5ded1ca-155b-35c4-85eb-f2b88b2d72ef,3.184713375796178E12,,
CML-IA non-baseline,09553b5c-012b-3744-8f51-361b45ac8529,"the Netherlands, 1997",fdf3af6a-346a-39ad-aed7-c18fb17b10e8,2.73224043715847E9,,
CML-IA non-baseline,09553b5c-012b-3744-8f51-361b45ac8529,"the Netherlands, 1997",ffd8e137-9997-3500-829d-0407f1af292c,2.2371364653243848E11,,
Cumulative Energy Demand,d0a07d03-6fe9-349c-9a1f-ab5cc8471d0d,Cumulative energy demand,0477e7ec-5ce6-3156-b002-c764b6173224,,1.0,
Cumulative Energy Demand,d0a07d03-6fe9-349c-9a1f-ab5cc8471d0d,Cumulative energy demand,0cc25ff8-966d-3b04-880b-1d26e469c876,,1.0,
Cumulative Energy Demand,d0a07d03-6fe9-349c-9a1f-ab5cc8471d0d,Cumulative energy demand,14e58e12-ca7b-3fdd-a8c6-c06a42567d4c,,1.0,
Cumulative Energy Demand,d0a07d03-6fe9-349c-9a1f-ab5cc8471d0d,Cumulative energy demand,388e9af0-004b-33fb-bf91-90dded0001cc,,1.0,
Cumulative Energy Demand,d0a07d03-6fe9-349c-9a1f-ab5cc8471d0d,Cumulative energy demand,9ea0f2d6-0f60-3e80-b2e4-6adebe5e7803,,1.0,
Cumulative Energy Demand,d0a07d03-6fe9-349c-9a1f-ab5cc8471d0d,Cumulative energy demand,be18d2fc-0ec1-3a93-9e92-efb4edb04adc,,1.0,
