"a4ebc45d-c11b-32ff-b2d5-56f496c8908e";"Aquatic eutrophication EP(N) + EDIP 2003.csv";"EDIP 2003";"Aquatic eutrophication EP(N)";"kg N"
"c467bf19-5c33-3fdd-b3f7-71b7ee5b324f";"Separations + EPS 2015d.csv";"EPS 2015d";"Separations";"case"
"98ef5107-1a84-34ae-88dc-0c84da5d2545";"Freshwater ecotoxicity + ILCD 2011 Midpoint+.csv";"ILCD 2011 Midpoint+";"Freshwater ecotoxicity";"CTUe"
"1ec8999c-2051-38c1-a330-fd88616367c6";"Actinides (water) + Selected LCI results, additional.csv";"Selected LCI results, additional";"Actinides (water)";"kBq"
"a8115b34-9a65-39b9-8dd1-277236b9addc";"Radioactive waste to deposit + Ecological Scarcity 2013.csv";"Ecological Scarcity 2013";"Radioactive waste to deposit";"UBP"
"f4895d6e-c2cc-3096-bfab-197436031d1e";"Human toxicity, non-cancer + EF 3.0 Method (adapted).csv";"EF 3.0 Method (adapted)";"Human toxicity, non-cancer";"CTUh"
"ea84db17-6890-380f-a807-52f0b5c493c7";"Non radioactive waste to deposit + Ecological Scarcity 2013.csv";"Ecological Scarcity 2013";"Non radioactive waste to deposit";"UBP"
"6d056b44-9f90-3821-95c5-8594b5a6819c";"Ozone formation, Terrestrial ecosystems + ReCiPe 2016 Midpoint (H).csv";"ReCiPe 2016 Midpoint (H)";"Ozone formation, Terrestrial ecosystems";"kg NOx eq"
"5067f656-f54f-3393-a55a-9c2a54444756";"Ionising radiation + EF 3.0 Method (adapted).csv";"EF 3.0 Method (adapted)";"Ionising radiation";"kBq U-235 eq"
"6c37d574-cd8a-3d54-bff8-0a728516bd1f";"linear, land transformation + Ecosystem Damage Potential.csv";"Ecosystem Damage Potential";"linear, land transformation";"points"
"09a73c78-b3ba-3369-81ba-cf1bb9f0f54d";"Ionizing radiation + ReCiPe 2016 Midpoint (H).csv";"ReCiPe 2016 Midpoint (H)";"Ionizing radiation";"kBq Co-60 eq"
"9ed07403-497a-3441-9a5a-e606fb90f9c7";"Freshwater ecotoxicity + USEtox 2 (recommended only).csv";"USEtox 2 (recommended only)";"Freshwater ecotoxicity";"PAF.m3.day"
"470968d9-813c-32af-9675-6b554ecee614";"Mar. aq. ecotox. (PAH, Xylene & NMVOC av + CML-IA non-baseline.csv";"CML-IA non-baseline";"Mar. aq. ecotox. (PAH, Xylene & NMVOC av";"kg 1,4-DB eq"
"55b7910a-049d-379b-891d-74e9480caaf2";"Fossil resource scarcity + ReCiPe 2016 Midpoint (E).csv";"ReCiPe 2016 Midpoint (E)";"Fossil resource scarcity";"kg oil eq"
"f070854d-750c-32ec-9a83-c2af398d5ac5";"Marine ecotoxicity + Environmental Prices.csv";"Environmental Prices";"Marine ecotoxicity";"kg 1,4-DB eq"
"95d88b64-0767-321b-8f02-9e3e7c65a527";"Water consumption + ReCiPe 2016 Midpoint (H).csv";"ReCiPe 2016 Midpoint (H)";"Water consumption";"m3"
"c35a82f8-c6bc-3408-ae84-fb4323e06f23";"Global warming + IMPACT 2002+.csv";"IMPACT 2002+";"Global warming";"kg CO2 eq"
"0cc25ff8-966d-3b04-880b-1d26e469c876";"Non-renewable, nuclear + Cumulative Energy Demand.csv";"Cumulative Energy Demand";"Non-renewable, nuclear";"MJ"
"31417d6e-6814-3727-89a7-1d90c1d92cb1";"Freshwater ecotoxicity + ReCiPe 2016 Endpoint (I).csv";"ReCiPe 2016 Endpoint (I)";"Freshwater ecotoxicity";"species.yr"
"8888a9ff-6ab1-3696-9832-a00fbe420ba0";"Ecotoxicity + BEES+.csv";"BEES+";"Ecotoxicity";"g 2,4-D eq"
"7ea22a82-e40e-3ea1-b6cc-d2aaf90be942";"Asthma cases + EPS 2015d.csv";"EPS 2015d";"Asthma cases";"PersonYr"
"b07cee36-8f7d-3ebe-abd9-ac304a4d64cf";"Ionizing radiation + ReCiPe 2016 Endpoint (I).csv";"ReCiPe 2016 Endpoint (I)";"Ionizing radiation";"DALY"
"e6e494ed-5f3f-3110-9bdd-88ac948b322e";"Fish&meat production capacity + EPS 2015dx.csv";"EPS 2015dx";"Fish&meat production capacity";"kg"
"6d496006-362c-30fe-a634-ab12a3ceb382";"Heat, waste + Selected LCI results, additional.csv";"Selected LCI results, additional";"Heat, waste";"MJ"
"51c59d8e-7e04-3aae-8f08-5cf00ef7d292";"Eutrophication freshwater + EF Method (adapted).csv";"EF Method (adapted)";"Eutrophication freshwater";"kg P eq"
"7c8de615-1806-3abd-9551-357803c9690f";"Acidification (fate not incl.) + CML-IA non-baseline.csv";"CML-IA non-baseline";"Acidification (fate not incl.)";"kg SO2 eq"
"efe47670-1c7b-349c-b42b-f255c623d7f2";"Separations + EPS 2015dx.csv";"EPS 2015dx";"Separations";"case"
"14115d11-89ed-3c11-9383-8b86785c9a1d";"Terrestrial ecotoxicity 20a + CML-IA non-baseline.csv";"CML-IA non-baseline";"Terrestrial ecotoxicity 20a";"kg 1,4-DB eq"
"41576d69-2a56-33bd-a568-c678d850cd7d";"Human toxicity 20a + CML-IA non-baseline.csv";"CML-IA non-baseline";"Human toxicity 20a";"kg 1,4-DB eq"
"97a690cc-072b-3f5d-91da-4d78fd3cf0e6";"Lower limit of net global warming + CML-IA non-baseline.csv";"CML-IA non-baseline";"Lower limit of net global warming";"kg CO2 eq"
"11be7d76-2240-380c-ad1d-b6987e10196a";"Ionizing radiation + ReCiPe 2016 Endpoint (E).csv";"ReCiPe 2016 Endpoint (E)";"Ionizing radiation";"DALY"
"f26c76a9-863e-32a4-9242-c885321f9dd0";"Terrestrial ecotoxicity + Environmental Prices.csv";"Environmental Prices";"Terrestrial ecotoxicity";"kg 1,4-DB eq"
"c6b2384c-5945-3390-8280-f7b0a6645685";"Fine particulate matter formation + ReCiPe 2016 Midpoint (E).csv";"ReCiPe 2016 Midpoint (E)";"Fine particulate matter formation";"kg PM2.5 eq"
"43b885c7-b250-3002-ac15-4991d8759476";"Human non-carcinogenic toxicity + ReCiPe 2016 Midpoint (E).csv";"ReCiPe 2016 Midpoint (E)";"Human non-carcinogenic toxicity";"kg 1,4-DCB"
"8a45ec86-3e40-3d0c-8d06-47b6f7769b23";"Human carcinogenic toxicity + ReCiPe 2016 Endpoint (I).csv";"ReCiPe 2016 Endpoint (I)";"Human carcinogenic toxicity";"DALY"
"c8c7b326-58f6-37a3-a8d6-161575c3dfd0";"Freshwater eutrophication + ILCD 2011 Midpoint+.csv";"ILCD 2011 Midpoint+";"Freshwater eutrophication";"kg P eq"
"8ab857d8-1ff1-30f3-bd52-f649b08509f9";"Particulate matter + EN 15804 +A2 Method.csv";"EN 15804 +A2 Method";"Particulate matter";"disease inc."
"c66ff87e-6ac0-36c4-8d95-4b0c1f77bd46";"Crop growth capacity + EPS 2015dx.csv";"EPS 2015dx";"Crop growth capacity";"kg"
"2fa0ec33-2835-3490-86fb-7bf8511b3b64";"Human Health + Pfister et al 2010 (ReCiPe).csv";"Pfister et al 2010 (ReCiPe)";"Human Health";"DALY"
"6827e043-b809-3a5c-825e-7ad31ce9c7bf";"Particulate matter + ILCD 2011 Midpoint+.csv";"ILCD 2011 Midpoint+";"Particulate matter";"kg PM2.5 eq"
"37d08d8a-ca81-3b3e-ae69-1c4bcf4d19c4";"Abiotic depletion, elements + EPD (2018).csv";"EPD (2018)";"Abiotic depletion, elements";"kg Sb eq"
"e2b13de9-397c-3b6f-9dcf-4e206404db3b";"Stratospheric ozone depletion + ReCiPe 2016 Midpoint (H).csv";"ReCiPe 2016 Midpoint (H)";"Stratospheric ozone depletion";"kg CFC11 eq"
"148b7da4-1703-31fe-b345-3330b4a57a63";"Particulate matter formation + Environmental Prices.csv";"Environmental Prices";"Particulate matter formation";"kg PM10 eq"
"2528aae9-86ce-328d-ba73-63a86cf2e433";"Freshwater eutrophication + Environmental Prices.csv";"Environmental Prices";"Freshwater eutrophication";"kg P eq"
"9a619559-e7da-3481-bb8b-1fe5b91b4a7f";"Renewable, kinetic + Cumulative Exergy Demand.csv";"Cumulative Exergy Demand";"Renewable, kinetic";"MJ"
"e0e59313-6064-3370-b421-fb41f7f47928";"Acidification (fate not incl.) + EPD (2018).csv";"EPD (2018)";"Acidification (fate not incl.)";"kg SO2 eq"
"b566bc69-9986-3527-a5fb-40f273b18c82";"Land occupation + IMPACT 2002+.csv";"IMPACT 2002+";"Land occupation";"m2org.arable"
"2b397422-c989-34e4-93fd-43a8cb5fa91b";"Water consumption, Aquatic ecosystems + ReCiPe 2016 Endpoint (E).csv";"ReCiPe 2016 Endpoint (E)";"Water consumption, Aquatic ecosystems";"species.yr"
"87c323f8-110b-3e8e-bdae-ad61283728f4";"Global warming, Terrestrial ecosystems + ReCiPe 2016 Endpoint (H).csv";"ReCiPe 2016 Endpoint (H)";"Global warming, Terrestrial ecosystems";"species.yr"
"128cda13-4869-379e-82c7-bd14d7855318";"Marine eutrophication + Environmental Prices.csv";"Environmental Prices";"Marine eutrophication";"kg N eq"
"6630c690-9848-3363-9720-5978af1aa02a";"Cancer + EPS 2015dx.csv";"EPS 2015dx";"Cancer";"PersonYr"
"9dab4ab4-3696-39ad-ab1a-527600c29cb4";"Habitat alteration + BEES+.csv";"BEES+";"Habitat alteration";"T&E count"
"7e175787-f3d3-38c1-84db-dde4a5e5063d";"Aquatic eutrophication EP(P) + EDIP 2003.csv";"EDIP 2003";"Aquatic eutrophication EP(P)";"kg P"
"b9f7e6a3-7bc4-3f9d-ab36-77c1e0c2a0c6";"Lead + Selected LCI results, additional.csv";"Selected LCI results, additional";"Lead";"kg"
"8ee47cbb-f517-317f-b41d-7c1d5b22a360";"Acidification + EDIP 2003.csv";"EDIP 2003";"Acidification";"m2"
"23d3e9af-9a16-31f1-a58d-81ecea82ac0a";"Ozone formation, Human health + ReCiPe 2016 Midpoint (H).csv";"ReCiPe 2016 Midpoint (H)";"Ozone formation, Human health";"kg NOx eq"
"4e9850d3-3a6c-39b8-a23d-c9cafdcef6b3";"Human non-carcinogenic toxicity + ReCiPe 2016 Endpoint (I).csv";"ReCiPe 2016 Endpoint (I)";"Human non-carcinogenic toxicity";"DALY"
"7a914e6b-7c5a-316c-aab4-333c674ef723";"Abiotic depletion (elem., econ. reserve) + CML-IA non-baseline.csv";"CML-IA non-baseline";"Abiotic depletion (elem., econ. reserve)";"kg Sb eq"
"31967441-d687-313d-9910-13da3a584ab7";"Global warming + TRACI 2.1.csv";"TRACI 2.1";"Global warming";"kg CO2 eq"
"e971652b-97fa-3c7b-9a74-6e6bc4b90d8f";"Human non-carcinogenic toxicity + ReCiPe 2016 Endpoint (H).csv";"ReCiPe 2016 Endpoint (H)";"Human non-carcinogenic toxicity";"DALY"
"a891234c-c5a0-454a-a6c3-c3d5054ba576";"Climate change - CO2 uptake  + IPCC 2013 GWP 100a (incl. CO2 uptake) .csv";"IPCC 2013 GWP 100a (incl. CO2 uptake)";"Climate change - CO2 uptake";"kg CO2 eq"
"e5958698-64cd-3f40-b58e-7a0d2d91f37e";"Human toxicity, non-cancer + USEtox 2 (recommended only).csv";"USEtox 2 (recommended only)";"Human toxicity, non-cancer";"cases"
"65936eab-27c6-30d5-9c5b-253e48d00e1d";"Acidification terrestrial and freshwater + EF Method (adapted).csv";"EF Method (adapted)";"Acidification terrestrial and freshwater";"mol H+ eq"
"f8dcd63c-cb6b-319d-8860-c81b6b969b46";"Methane + Selected LCI results, additional.csv";"Selected LCI results, additional";"Methane";"kg"
"cbbab6b5-1e1e-3962-a8be-9690f9310ac2";"Fossil CO2 eq + Greenhouse Gas Protocol.csv";"Greenhouse Gas Protocol";"Fossil CO2 eq";"kg CO2 eq"
"f93a8dda-aa59-3e8c-9344-1e0f6e4db224";"Terrestrial ecotoxicity + ReCiPe 2016 Midpoint (H).csv";"ReCiPe 2016 Midpoint (H)";"Terrestrial ecotoxicity";"kg 1,4-DCB"
"ba641202-f60b-38d9-909b-fedfdc846a5d";"Metal depletion + Environmental Prices.csv";"Environmental Prices";"Metal depletion";"kg Fe eq"
"6c05dad1-6661-35f2-82aa-6e8e6a498aec";"Ozone depletion + TRACI 2.1.csv";"TRACI 2.1";"Ozone depletion";"kg CFC-11 eq"
"8bcc3d7c-bba5-3f56-a216-c74e5f121031";"Malnutrition + EPS 2015dx.csv";"EPS 2015dx";"Malnutrition";"PersonYr"
"0b65bca5-b93c-3231-8cb7-251dd07dc7e4";"HH noncancer + BEES+.csv";"BEES+";"HH noncancer";"g C7H7 eq"
"766da352-c0c5-378c-9a08-af9bbb5fe0fa";"Mineral resource scarcity + ReCiPe 2016 Endpoint (H).csv";"ReCiPe 2016 Endpoint (H)";"Mineral resource scarcity";"USD2013"
"bcf07efe-cd0f-341e-beaf-0ad65e9dcb03";"Natural land transformation + Environmental Prices.csv";"Environmental Prices";"Natural land transformation";"m2"
"fd18f8b0-0656-33c0-956d-aeee95762653";"Carcinogens + IMPACT 2002+.csv";"IMPACT 2002+";"Carcinogens";"kg C2H3Cl eq"
"5607c0e9-417e-3cc4-8529-2d4dfda25e82";"Smog + BEES+.csv";"BEES+";"Smog";"g NOx eq"
"a21865c5-2fb8-3104-884e-8dcaa0f59ad2";"Ionizing radiation + IMPACT 2002+.csv";"IMPACT 2002+";"Ionizing radiation";"Bq C-14 eq"
"d7a325e6-2ca8-3199-af6b-303a969c0d55";"Renewable, potential + Cumulative Exergy Demand.csv";"Cumulative Exergy Demand";"Renewable, potential";"MJ"
"7abb5095-b896-34b2-84fa-e859bcc03a90";"Photochemical oxidation (MOIR, high NOx) + CML-IA non-baseline.csv";"CML-IA non-baseline";"Photochemical oxidation (MOIR, high NOx)";"kg C2H4 eq"
"53f7be3f-ec33-35e3-89ca-13c3fb1096ab";"Ozone layer depletion 15a + CML-IA non-baseline.csv";"CML-IA non-baseline";"Ozone layer depletion 15a";"kg CFC-11 eq"
"0097a24d-77ab-3589-be6b-2be73cfa8947";"Terrestrial ecotoxicity + ReCiPe 2016 Endpoint (H).csv";"ReCiPe 2016 Endpoint (H)";"Terrestrial ecotoxicity";"species.yr"
"2bb35182-4366-32a0-a014-bb8bb6204fb0";"Fossil resource scarcity + ReCiPe 2016 Endpoint (I).csv";"ReCiPe 2016 Endpoint (I)";"Fossil resource scarcity";"USD2013"
"4ffc08f3-23c1-32a2-8e43-3bc3f95f1434";"Land use + ReCiPe 2016 Endpoint (H).csv";"ReCiPe 2016 Endpoint (H)";"Land use";"species.yr"
"4c93a806-0b15-3a3b-bb1c-a2efb81dc86e";"Fresh water aquatic ecotox. + CML-IA baseline.csv";"CML-IA baseline";"Fresh water aquatic ecotox.";"kg 1,4-DB eq"
"0eeff8f8-0dff-3bd3-86da-24edd6e52d18";"IPCC GWP 20a + IPCC 2013 GWP 20a.csv";"IPCC 2013 GWP 20a";"IPCC GWP 20a";"kg CO2 eq"
"a3675079-9685-3cfb-a007-e86e8014fc29";"Non renewable, primary + Cumulative Exergy Demand.csv";"Cumulative Exergy Demand";"Non renewable, primary";"MJ"
"7f6e3a8f-d3ac-30cf-b306-88ef90e15fb7";"Fossil resource scarcity + ReCiPe 2016 Midpoint (I).csv";"ReCiPe 2016 Midpoint (I)";"Fossil resource scarcity";"kg oil eq"
"e8a3e30f-1253-3ed0-a13c-6c95e18385af";"Climate change - Biogenic + EN 15804 +A2 Method.csv";"EN 15804 +A2 Method";"Climate change - Biogenic";"kg CO2 eq"
"45bb7716-5b68-3a4e-98dc-d72fb3f69374";"Human non-carcinogenic toxicity + ReCiPe 2016 Midpoint (I).csv";"ReCiPe 2016 Midpoint (I)";"Human non-carcinogenic toxicity";"kg 1,4-DCB"
"91ea5e59-58fd-3cbb-bf6a-26ec099a98a3";"Photochemical ozone formation, HH + EF Method (adapted).csv";"EF Method (adapted)";"Photochemical ozone formation, HH";"kg NMVOC eq"
"4b3b85f3-7355-40a5-a24a-4801ef101d52";"Climate change - biogenic  + IPCC 2013 GWP 100a (incl. CO2 uptake) .csv";"IPCC 2013 GWP 100a (incl. CO2 uptake)";"Climate change - biogenic";"kg CO2 eq"
"05927852-a35a-39d4-a571-7cb54660a561";"Water consumption + ReCiPe 2016 Midpoint (E).csv";"ReCiPe 2016 Midpoint (E)";"Water consumption";"m3"
"8b86e077-2b02-3375-9bf5-12d59e8914d1";"Nitrogen oxides + Selected LCI results.csv";"Selected LCI results";"Nitrogen oxides";"kg"
"dae2ac1f-9006-3a32-b4f7-be0fd366d4a0";"Human carcinogenic toxicity + ReCiPe 2016 Midpoint (E).csv";"ReCiPe 2016 Midpoint (E)";"Human carcinogenic toxicity";"kg 1,4-DCB"
"01db89a3-6b29-388f-bd44-65fd3dec50c8";"COPD severe + EPS 2015dx.csv";"EPS 2015dx";"COPD severe";"PersonYr"
"419dc346-20f1-33cb-84f9-84fc0c19bff7";"Acidification + ILCD 2011 Midpoint+.csv";"ILCD 2011 Midpoint+";"Acidification";"molc H+ eq"
"1d5fb5db-5de3-3a87-9a8a-65ef0c905f5f";"Land use + ILCD 2011 Midpoint+.csv";"ILCD 2011 Midpoint+";"Land use";"kg C deficit"
"d1182b60-6721-3b9c-8d06-86e96cbf5b72";"Eutrophication (incl. fate) + CML-IA non-baseline.csv";"CML-IA non-baseline";"Eutrophication (incl. fate)";"kg PO4--- eq"
"65e09a23-0560-3eb6-94c6-29601ef9f113";"Ozone depletion + EN 15804 +A2 Method.csv";"EN 15804 +A2 Method";"Ozone depletion";"kg CFC11 eq"
"13ea40f6-e3c9-3ac4-aace-6e5734293396";"linear, land occupation + Ecosystem Damage Potential.csv";"Ecosystem Damage Potential";"linear, land occupation";"points"
"81f80eea-a8ad-360f-ac3d-586832c5f053";"Ozone depletion + Environmental Prices.csv";"Environmental Prices";"Ozone depletion";"kg CFC-11 eq"
"d955e015-db81-325e-acf4-89044bceb3e6";"Climate change - Fossil + EF 3.0 Method (adapted).csv";"EF 3.0 Method (adapted)";"Climate change - Fossil";"kg CO2 eq"
"9a8c684a-2c1c-3123-a16f-ffcd545627fd";"Freshwater sediment ecotox. infinite + CML-IA non-baseline.csv";"CML-IA non-baseline";"Freshwater sediment ecotox. infinite";"kg 1,4-DB eq"
"f2b9e76a-a308-35d4-b8d2-542078927234";"Freshwater sediment ecotox. 500a + CML-IA non-baseline.csv";"CML-IA non-baseline";"Freshwater sediment ecotox. 500a";"kg 1,4-DB eq"
"1ba1ee4a-41db-3234-a595-2ae002f4449d";"Land use + Ecological Scarcity 2013.csv";"Ecological Scarcity 2013";"Land use";"UBP"
"a803fc09-27ec-32eb-95ac-2bc21b70ca0b";"Ionizing radiation + ReCiPe 2016 Midpoint (E).csv";"ReCiPe 2016 Midpoint (E)";"Ionizing radiation";"kBq Co-60 eq"
"774e0ae8-f6b2-3d34-9b9f-39bc605bf283";"Ozone layer depletion 20a + CML-IA non-baseline.csv";"CML-IA non-baseline";"Ozone layer depletion 20a";"kg CFC-11 eq"
"e079b6b3-bad8-3fa0-a9f8-43436eace726";"Water scarcity + EF Method (adapted).csv";"EF Method (adapted)";"Water scarcity";"m3 depriv."
"248a3f3f-933e-3c45-a799-fad9f956e03c";"Photochemical ozone formation + EF 3.0 Method (adapted).csv";"EF 3.0 Method (adapted)";"Photochemical ozone formation";"kg NMVOC eq"
"ff32ec3a-1520-3ed2-80cc-903f71f93dab";"Fish&meat production capacity + EPS 2015d.csv";"EPS 2015d";"Fish&meat production capacity";"kg"
"00baa376-4153-3589-bd36-29bb588c144e";"Global warming, Terrestrial ecosystems + ReCiPe 2016 Endpoint (E).csv";"ReCiPe 2016 Endpoint (E)";"Global warming, Terrestrial ecosystems";"species.yr"
"45984c77-24b7-387d-ad6c-b6b09e1d8e54";"Radium + Selected LCI results, additional.csv";"Selected LCI results, additional";"Radium";"kBq"
"28804c9a-ada9-35d2-b94a-28eb5b8b3cc5";"Fine particulate matter formation + ReCiPe 2016 Endpoint (E).csv";"ReCiPe 2016 Endpoint (E)";"Fine particulate matter formation";"DALY"
"8ec14e99-dfa4-350d-b33a-accb82f7ecf3";"Ozone layer depletion + Ecological Scarcity 2013.csv";"Ecological Scarcity 2013";"Ozone layer depletion";"UBP"
"2ff035a8-ca2a-30e9-a0de-79673c497d94";"Global warming + ReCiPe 2016 Midpoint (E).csv";"ReCiPe 2016 Midpoint (E)";"Global warming";"kg CO2 eq"
"44c2d0e0-0745-3f3e-bffb-bfaea092e3c4";"Ozone layer depletion (ODP) + CML-IA baseline.csv";"CML-IA baseline";"Ozone layer depletion (ODP)";"kg CFC-11 eq"
"0b66e474-0300-3c49-aa93-f88f26222ec3";"Global warming, Human health + ReCiPe 2016 Endpoint (H).csv";"ReCiPe 2016 Endpoint (H)";"Global warming, Human health";"DALY"
"ae586774-245d-3dd9-a54b-65ecfad0e2b0";"Stratospheric ozone depletion + ReCiPe 2016 Midpoint (E).csv";"ReCiPe 2016 Midpoint (E)";"Stratospheric ozone depletion";"kg CFC11 eq"
"54488a87-e760-3949-8caa-7a7d4932859c";"Ozone formation, Human health + ReCiPe 2016 Midpoint (I).csv";"ReCiPe 2016 Midpoint (I)";"Ozone formation, Human health";"kg NOx eq"
"4306e027-294a-30fb-90c8-97dcf9a06d92";"Freshwater ecotoxicity + Environmental Prices.csv";"Environmental Prices";"Freshwater ecotoxicity";"kg 1,4-DB eq"
"5bdfeb34-712d-3148-a072-793b3c5f62a3";"Irrigation water + EPS 2015d.csv";"EPS 2015d";"Irrigation water";"kg"
"ca6152cb-a28a-3046-b858-dbdf67c7cb8d";"Photochem. oxid. (MIR, very high NOx) + CML-IA non-baseline.csv";"CML-IA non-baseline";"Photochem. oxid. (MIR, very high NOx)";"kg C2H4 eq"
"fa1a31a6-ae44-3594-a721-323d2cf4a989";"Mineral resource scarcity + ReCiPe 2016 Endpoint (I).csv";"ReCiPe 2016 Endpoint (I)";"Mineral resource scarcity";"USD2013"
"9d1aee72-1b47-323e-afbc-827b452d4940";"Acidification + EF 3.0 Method (adapted).csv";"EF 3.0 Method (adapted)";"Acidification";"mol H+ eq"
"982ce5be-2003-3997-a2e7-e2e252ec4abf";"Terrestrial acid nutri + IMPACT 2002+.csv";"IMPACT 2002+";"Terrestrial acid/nutri";"kg SO2 eq"
"11501fc5-8cdc-3ddf-93b7-d4eb0b698573";"Freshwater ecotoxicity + ReCiPe 2016 Midpoint (I).csv";"ReCiPe 2016 Midpoint (I)";"Freshwater ecotoxicity";"kg 1,4-DCB"
"893e5826-ce1e-3e91-900c-b5dcc996cba4";"Terrestrial acidification + ReCiPe 2016 Midpoint (E).csv";"ReCiPe 2016 Midpoint (E)";"Terrestrial acidification";"kg SO2 eq"
"be18d2fc-0ec1-3a93-9e92-efb4edb04adc";"Non-renewable, biomass + Cumulative Energy Demand.csv";"Cumulative Energy Demand";"Non-renewable, biomass";"MJ"
"dc1a8101-a0f0-3f4f-9b1a-388edda0c826";"Terrestrial acidification + Environmental Prices.csv";"Environmental Prices";"Terrestrial acidification";"kg SO2 eq"
"656f9cd8-2316-3c03-9ecb-451fe5d36f98";"Fine particulate matter formation + ReCiPe 2016 Endpoint (H).csv";"ReCiPe 2016 Endpoint (H)";"Fine particulate matter formation";"DALY"
"7b726a04-31ce-3643-8612-ab1ec45857bc";"Stratospheric ozone depletion + ReCiPe 2016 Midpoint (I).csv";"ReCiPe 2016 Midpoint (I)";"Stratospheric ozone depletion";"kg CFC11 eq"
"83690c48-0656-34d0-ae5a-38acaed12b65";"Ecotoxicity, freshwater - organics + EN 15804 +A2 Method.csv";"EN 15804 +A2 Method";"Ecotoxicity, freshwater - organics";"CTUe"
"dbdd01d5-2be4-3ba4-8127-de89f065fda1";"Ecotoxicity, freshwater + EF 3.0 Method (adapted).csv";"EF 3.0 Method (adapted)";"Ecotoxicity, freshwater";"CTUe"
"a877666e-fee7-3155-8e63-0b265fb45a51";"Ozone formation, Terrestrial ecosystems + ReCiPe 2016 Midpoint (I).csv";"ReCiPe 2016 Midpoint (I)";"Ozone formation, Terrestrial ecosystems";"kg NOx eq"
"a18cef8f-5787-37ee-9498-53ec64aad901";"Ozone depletion + ILCD 2011 Midpoint+.csv";"ILCD 2011 Midpoint+";"Ozone depletion";"kg CFC-11 eq"
"0843647b-82d2-3fcb-be84-def058363fa9";"Poisoning + EPS 2015d.csv";"EPS 2015d";"Poisoning";"PersonYr"
"9b45a6d1-ce2f-31ff-bf91-7284a429e4e5";"Marine aquatic ecotox. 500a + CML-IA non-baseline.csv";"CML-IA non-baseline";"Marine aquatic ecotox. 500a";"kg 1,4-DB eq"
"756d07c7-d0ea-3a0b-a4f0-e7dfb1c02bf1";"Ozone layer depletion 25a + CML-IA non-baseline.csv";"CML-IA non-baseline";"Ozone layer depletion 25a";"kg CFC-11 eq"
"5b89d9b4-355a-3dc2-8b2f-339f1274d6c2";"Water consumption, Human health + ReCiPe 2016 Endpoint (I).csv";"ReCiPe 2016 Endpoint (I)";"Water consumption, Human health";"DALY"
"c7f924d5-41ab-30cc-8a4e-c05defcc1206";"Main air pollutants and PM + Ecological Scarcity 2013.csv";"Ecological Scarcity 2013";"Main air pollutants and PM";"UBP"
"3bc1c67f-d3e3-3891-9fea-4512107d88ef";"Ecotoxicity freshwater + EF Method (adapted).csv";"EF 3.0 Method (adapted)";"Climate change";"kg CO2 eq"
"dafb72f8-08aa-3b20-95aa-86c866dc4c5f";"Terrestrial acidification + ReCiPe 2016 Midpoint (I).csv";"ReCiPe 2016 Midpoint (I)";"Terrestrial acidification";"kg SO2 eq"
"63a32d8f-5f08-3a8e-a44a-6ae63a95ea9f";"Freshwater eutrophication + ReCiPe 2016 Endpoint (H).csv";"ReCiPe 2016 Endpoint (H)";"Freshwater eutrophication";"species.yr"
"ca404117-c54b-31c0-bbc5-ae12da3f9d8d";"Human non-carcinogenic toxicity + ReCiPe 2016 Endpoint (E).csv";"ReCiPe 2016 Endpoint (E)";"Human non-carcinogenic toxicity";"DALY"
"22d5afbd-bb7f-3f7c-a289-2ac0dfa57192";"Eutrophication, terrestrial + EN 15804 +A2 Method.csv";"EN 15804 +A2 Method";"Eutrophication, terrestrial";"mol N eq"
"63efef47-7844-331d-9c54-e3d98adcb233";"COPD severe + EPS 2015d.csv";"EPS 2015d";"COPD severe";"PersonYr"
"cd715643-4319-331d-976d-30ba56854475";"Marine eutrophication + ReCiPe 2016 Endpoint (H).csv";"ReCiPe 2016 Endpoint (H)";"Marine eutrophication";"species.yr"
"c897165b-db72-3815-8af1-b7b03fa43365";"CO2 uptake + Greenhouse Gas Protocol.csv";"Greenhouse Gas Protocol";"CO2 uptake";"kg CO2 eq"
"315b12c8-458b-360e-9e68-2a1c645d7183";"Human toxicity 500a + CML-IA non-baseline.csv";"CML-IA non-baseline";"Human toxicity 500a";"kg 1,4-DB eq"
"df71c514-5c33-3d65-ab75-6f905c19bdc3";"Acidification + EN 15804 +A2 Method.csv";"EN 15804 +A2 Method";"Acidification";"mol H+ eq"
"458cd96e-2bf1-3c52-bca6-852e1328c9c1";"Ozone formation, Terrestrial ecosystems + ReCiPe 2016 Endpoint (I).csv";"ReCiPe 2016 Endpoint (I)";"Ozone formation, Terrestrial ecosystems";"species.yr"
"389c9544-e4be-3c8e-bb52-7a3c9de6344c";"Marine sediment ecotox. 100a + CML-IA non-baseline.csv";"CML-IA non-baseline";"Marine sediment ecotox. 100a";"kg 1,4-DB eq"
"4469d642-487b-3cea-a527-794db494158f";"Resource use, minerals and metals + EN 15804 +A2 Method.csv";"EN 15804 +A2 Method";"Resource use, minerals and metals";"kg Sb eq"
"1c53472d-b8a1-36a1-aedb-a0d658a5e0d5";"Cadmium + Selected LCI results.csv";"Selected LCI results";"Cadmium";"kg"
"d910414f-6990-3967-bce6-02228c105135";"Radon (+ radium) + Selected LCI results, additional.csv";"Selected LCI results, additional";"Radon (+ radium)";"kBq"
